M150_211-1	2018-09-09T02:50:00	37.99587	-29.30505	60	715.56	3066.67	102.22	0.00	0.00	25.56	25.56	25.56	102.22	0.00	2070.00	25.56	0.00	102.22	0.00	51.11	281.11	690.00	843.33	0.00	4497.78	51.11	12701.11	1533.33
M150_211-1	2018-09-09T02:50:00	37.99587	-29.30505	80	1067.86	1861.90	54.76	0.00	0.00	0.00	27.38	0.00	301.19	0.00	1505.95	54.76	0.00	54.76	0.00	355.95	520.24	547.62	958.33	0.00	4928.57	82.14	12321.43	520.24
M150_211-1	2018-09-09T02:50:00	37.99587	-29.30505	100	1293.75	3402.08	47.92	0.00	0.00	23.96	167.71	0.00	335.42	23.96	1078.13	143.75	23.96	71.88	0.00	742.71	527.08	263.54	1030.21	0.00	3450.00	0.00	12626.04	790.63
M150_211-1	2018-09-09T02:50:00	37.99587	-29.30505	125	1941.80	2431.97	0.00	94.26	282.79	18.85	848.36	0.00	150.82	37.70	282.79	1922.95	37.70	56.56	18.85	942.62	622.13	37.70	659.84	18.85	1093.44	150.82	11650.82	245.08
M150_211-1	2018-09-09T02:50:00	37.99587	-29.30505	150	1295.40	1321.84	0.00	0.00	422.99	26.44	766.67	0.00	105.75	0.00	449.43	2485.06	52.87	26.44	26.44	370.11	634.48	0.00	317.24	0.00	660.92	105.75	9067.82	264.37
M150_230-1	2018-09-09T10:49:00	37.98530	-29.31273	5	443.12	274.31	0.00	0.00	21.10	84.40	0.00	0.00	21.10	63.30	590.83	0.00	0.00	0.00	0.00	0.00	21.10	738.53	422.02	0.00	3418.35	42.20	6140.37	865.14
M150_230-1	2018-09-09T10:49:00	37.98530	-29.31273	25	996.06	470.87	0.00	18.11	0.00	36.22	0.00	0.00	54.33	18.11	1032.28	18.11	0.00	90.55	0.00	18.11	90.55	615.75	307.87	0.00	3821.26	0.00	7588.19	1014.17
M150_230-1	2018-09-09T10:49:00	37.98530	-29.31273	50	1469.44	2236.11	31.94	31.94	0.00	223.61	191.67	0.00	383.33	31.94	1725.00	0.00	0.00	127.78	0.00	702.78	606.94	734.72	1277.78	0.00	4408.33	159.72	14375.00	798.61
M150_230-1	2018-09-09T10:49:00	37.98530	-29.31273	75	2027.63	2390.79	30.26	90.79	514.47	30.26	1603.95	0.00	242.11	0.00	363.16	3692.11	151.32	30.26	0.00	786.84	605.26	151.32	696.05	30.26	756.58	30.26	14223.68	484.21
M150_230-1	2018-09-09T10:49:00	37.98530	-29.31273	100	447.79	386.73	20.35	0.00	20.35	40.71	712.39	20.35	40.71	0.00	40.71	3663.72	223.89	0.00	0.00	203.54	264.60	20.35	325.66	0.00	244.25	81.42	6940.71	0.00
M150_230-1	2018-09-09T10:49:00	37.98530	-29.31273	125	167.27	209.09	0.00	41.82	0.00	0.00	355.45	0.00	20.91	0.00	0.00	3220.00	376.36	20.91	0.00	125.45	83.64	0.00	230.00	20.91	62.73	83.64	5164.55	62.73
M150_230-1	2018-09-09T10:49:00	37.98530	-29.31273	150	575.00	222.58	37.10	18.55	0.00	0.00	426.61	0.00	18.55	0.00	0.00	2355.65	278.23	37.10	0.00	18.55	74.19	0.00	148.39	18.55	74.19	37.10	4451.61	55.65
M150_238-1	2018-09-10T11:55:00	38.81098	-27.33533	15	2180.87	1950.20	62.91	209.70	0.00	41.94	83.88	0.00	0.00	125.82	356.49	20.97	0.00	0.00	0.00	0.00	0.00	293.58	482.31	0.00	1216.25	146.79	7171.69	733.94
M150_238-1	2018-09-10T11:55:00	38.81098	-27.33533	30	4506.50	2486.99	37.40	635.77	0.00	18.70	224.39	0.00	56.10	0.00	317.89	93.50	0.00	0.00	0.00	0.00	37.40	299.19	411.38	0.00	804.07	149.59	10078.86	691.87
M150_238-1	2018-09-10T11:55:00	38.81098	-27.33533	50	9610.71	8830.36	82.14	780.36	123.21	41.07	862.50	41.07	205.36	41.07	164.29	451.79	41.07	82.14	41.07	123.21	123.21	205.36	657.14	0.00	575.00	0.00	23123.21	533.93
M150_238-1	2018-09-10T11:55:00	38.81098	-27.33533	75	9583.33	6580.56	191.67	1054.17	31.94	0.00	287.50	31.94	191.67	0.00	63.89	1022.22	63.89	31.94	0.00	31.94	159.72	0.00	766.67	0.00	255.56	95.83	20444.44	63.89
M150_238-1	2018-09-10T11:55:00	38.81098	-27.33533	100	3954.39	2461.40	141.23	282.46	0.00	20.18	544.74	20.18	100.88	0.00	60.53	1432.46	40.35	0.00	0.00	403.51	80.70	40.35	221.93	20.18	121.05	40.35	10228.95	80.70
M150_238-1	2018-09-10T11:55:00	38.81098	-27.33533	125	2193.02	980.62	106.98	160.47	0.00	0.00	552.71	0.00	17.83	0.00	35.66	1265.89	35.66	0.00	0.00	196.12	71.32	53.49	196.12	0.00	71.32	53.49	5990.70	0.00
M150_272-1	2018-09-11T03:36:00	38.85980	-27.41787	25	1646.91	539.51	56.79	56.79	0.00	113.58	0.00	0.00	0.00	0.00	397.53	0.00	0.00	0.00	0.00	0.00	0.00	738.27	255.56	0.00	2158.02	113.58	6161.73	2214.81
M150_272-1	2018-09-11T03:36:00	38.85980	-27.41787	60	9697.76	9971.71	109.58	109.58	0.00	109.58	109.58	109.58	219.16	0.00	821.84	0.00	0.00	109.58	0.00	0.00	328.74	1041.00	1041.00	0.00	4383.17	0.00	28161.87	1095.79
M150_272-1	2018-09-11T03:36:00	38.85980	-27.41787	75	3532.80	2097.60	147.20	276.00	36.80	0.00	331.20	18.40	92.00	0.00	18.40	1564.00	18.40	0.00	0.00	496.80	55.20	55.20	349.60	18.40	92.00	239.20	9457.60	73.60
M150_272-1	2018-09-11T03:36:00	38.85980	-27.41787	105	1824.79	513.22	95.04	114.05	342.15	0.00	475.21	19.01	0.00	0.00	0.00	1634.71	19.01	0.00	19.01	76.03	38.02	19.01	380.17	0.00	19.01	57.02	5683.47	57.02
M150_272-1	2018-09-11T03:36:00	38.85980	-27.41787	125	1606.35	419.84	36.51	109.52	0.00	0.00	456.35	0.00	0.00	0.00	0.00	857.94	36.51	0.00	18.25	91.27	18.25	0.00	146.03	0.00	0.00	73.02	3942.86	0.00
M150_274-1	2018-09-11T06:27:00	38.92037	-27.52078	20	1509.74	684.10	70.77	23.59	0.00	70.77	23.59	47.18	23.59	0.00	1061.54	47.18	0.00	188.72	0.00	0.00	0.00	1344.62	448.21	0.00	5354.87	212.31	11110.77	1297.44
M150_274-1	2018-09-11T06:27:00	38.92037	-27.52078	40	6043.14	7711.76	45.10	45.10	0.00	90.20	45.10	45.10	180.39	0.00	1668.63	0.00	0.00	315.69	0.00	45.10	1262.75	1082.35	1533.33	0.00	3292.16	45.10	23496.08	631.37
M150_274-1	2018-09-11T06:27:00	38.92037	-27.52078	60	8851.52	7178.79	209.09	69.70	209.09	0.00	1881.82	69.70	1045.45	139.39	0.00	9757.58	0.00	0.00	139.39	696.97	348.48	0.00	348.48	0.00	0.00	139.39	31084.85	139.39
M150_274-1	2018-09-11T06:27:00	38.92037	-27.52078	80	3752.63	1856.14	80.70	282.46	685.96	40.35	1896.49	0.00	121.05	80.70	40.35	9885.96	0.00	0.00	40.35	322.81	0.00	0.00	363.16	0.00	0.00	121.05	20014.04	121.05
M150_274-1	2018-09-11T06:27:00	38.92037	-27.52078	100	1138.38	557.58	69.70	116.16	23.23	0.00	1486.87	0.00	0.00	23.23	0.00	5970.71	116.16	0.00	0.00	348.48	23.23	0.00	278.79	0.00	0.00	23.23	10245.45	69.70
M150_274-1	2018-09-11T06:27:00	38.92037	-27.52078	120	1689.80	352.04	46.94	187.76	445.92	0.00	1009.18	0.00	0.00	0.00	0.00	5937.76	70.41	0.00	0.00	23.47	0.00	0.00	211.22	23.47	0.00	70.41	10091.84	0.00
M150_291-1	2018-09-12T13:40:00	38.80212	-27.07063	20	3398.20	9448.65	82.88	82.88	0.00	110.51	0.00	0.00	0.00	0.00	718.32	0.00	0.00	27.63	0.00	82.88	0.00	745.95	801.20	0.00	1547.15	138.14	17267.27	1243.24
M150_291-1	2018-09-12T13:40:00	38.80212	-27.07063	40	2223.33	1955.00	57.50	19.17	0.00	38.33	19.17	19.17	0.00	0.00	402.50	0.00	0.00	0.00	0.00	38.33	0.00	325.83	268.33	0.00	1226.67	38.33	6631.67	651.67
M150_291-1	2018-09-12T13:40:00	38.80212	-27.07063	50	4100.00	3583.33	16.67	500.00	0.00	0.00	166.67	16.67	33.33	0.00	250.00	16.67	0.00	16.67	0.00	16.67	50.00	383.33	283.33	0.00	516.67	33.33	9983.33	500.00
M150_291-1	2018-09-12T13:40:00	38.80212	-27.07063	60	6666.10	11149.15	116.95	740.68	116.95	38.98	623.73	0.00	116.95	0.00	272.88	116.95	0.00	0.00	0.00	38.98	272.88	116.95	1013.56	0.00	584.75	155.93	22181.36	662.71
M150_291-1	2018-09-12T13:40:00	38.80212	-27.07063	75	8366.67	5000.00	200.00	466.67	200.00	33.33	200.00	0.00	200.00	0.00	166.67	566.67	0.00	0.00	0.00	200.00	200.00	100.00	333.33	0.00	566.67	66.67	16933.33	133.33
M150_291-1	2018-09-12T13:40:00	38.80212	-27.07063	100	2880.58	2076.70	111.65	468.93	0.00	0.00	424.27	0.00	44.66	0.00	66.99	1094.17	0.00	22.33	22.33	89.32	66.99	22.33	357.28	22.33	22.33	66.99	7882.52	0.00
M150_291-1	2018-09-12T13:40:00	38.80212	-27.07063	120	2140.59	1366.34	22.77	159.41	22.77	0.00	364.36	0.00	22.77	0.00	22.77	728.71	22.77	0.00	22.77	227.72	22.77	22.77	182.18	22.77	45.54	68.32	5533.66	68.32
M150_313-1	2018-09-12T23:50:00	38.80888	-27.02658	20	843.33	357.78	0.00	0.00	0.00	25.56	0.00	0.00	0.00	0.00	383.33	0.00	0.00	0.00	0.00	0.00	0.00	383.33	434.44	0.00	3424.44	281.11	6158.89	1226.67
M150_313-1	2018-09-12T23:50:00	38.80888	-27.02658	50	8250.00	10000.00	250.00	700.00	150.00	50.00	250.00	50.00	300.00	50.00	700.00	0.00	0.00	50.00	0.00	0.00	350.00	700.00	750.00	0.00	2500.00	100.00	25200.00	450.00
M150_313-1	2018-09-12T23:50:00	38.80888	-27.02658	60	13695.45	9461.36	575.00	575.00	104.55	104.55	993.18	52.27	209.09	0.00	313.64	156.82	0.00	0.00	0.00	0.00	679.55	209.09	1515.91	0.00	1097.73	261.36	30056.82	104.55
M150_313-1	2018-09-12T23:50:00	38.80888	-27.02658	75	12266.67	5476.19	219.05	438.10	54.76	54.76	930.95	54.76	438.10	0.00	164.29	219.05	0.00	0.00	0.00	547.62	711.90	219.05	602.38	0.00	438.10	109.52	23000.00	328.57
M150_313-1	2018-09-12T23:50:00	38.80888	-27.02658	100	7247.67	2460.47	160.47	561.63	53.49	0.00	427.91	0.00	106.98	0.00	80.23	1337.21	53.49	0.00	26.74	80.23	133.72	133.72	668.60	26.74	187.21	106.98	13906.98	106.98
M150_313-1	2018-09-12T23:50:00	38.80888	-27.02658	125	3237.04	638.89	42.59	106.48	21.30	0.00	383.33	21.30	0.00	0.00	0.00	362.04	21.30	0.00	42.59	85.19	0.00	0.00	63.89	21.30	0.00	42.59	5089.81	85.19
M150_315-1	2018-09-13T04:32:00	38.89243	-26.44968	25	2935.24	481.90	43.81	306.67	43.81	0.00	2628.57	43.81	43.81	0.00	0.00	8674.29	262.86	0.00	87.62	350.48	0.00	43.81	438.10	43.81	0.00	43.81	16603.81	0.00
M150_315-1	2018-09-13T04:32:00	38.89243	-26.44968	50	2683.33	737.18	117.95	58.97	530.77	0.00	2594.87	58.97	88.46	0.00	0.00	7843.59	117.95	0.00	58.97	206.41	0.00	29.49	412.82	0.00	0.00	29.49	15716.67	88.46
M150_315-1	2018-09-13T04:32:00	38.89243	-26.44968	60	11257.89	11923.68	181.58	0.00	0.00	60.53	242.11	302.63	544.74	60.53	544.74	181.58	0.00	60.53	0.00	363.16	1573.68	423.68	1694.74	0.00	968.42	60.53	30989.47	60.53
M150_315-1	2018-09-13T04:32:00	38.89243	-26.44968	70	5408.11	12867.57	248.65	0.00	0.00	186.49	62.16	62.16	0.00	0.00	1927.03	0.00	0.00	62.16	0.00	62.16	683.78	1616.22	1616.22	0.00	6154.05	0.00	31081.08	683.78
M150_315-1	2018-09-13T04:32:00	38.89243	-26.44968	90	2760.00	5336.00	92.00	0.00	0.00	138.00	46.00	0.00	46.00	0.00	1840.00	0.00	0.00	46.00	0.00	0.00	598.00	1472.00	920.00	0.00	8556.00	46.00	21896.00	1518.00
M150_486-1	2018-09-22T12:17:00	38.65798	-27.01465	25	2223.33	6951.11	76.67	178.89	0.00	51.11	51.11	0.00	25.56	76.67	817.78	0.00	0.00	0.00	0.00	0.00	0.00	485.56	255.56	0.00	1354.44	230.00	12854.44	1201.11
M150_486-1	2018-09-22T12:17:00	38.65798	-27.01465	50	1840.00	2664.17	38.33	402.50	0.00	19.17	57.50	19.17	19.17	0.00	632.50	38.33	0.00	0.00	0.00	0.00	19.17	287.50	134.17	0.00	1437.50	38.33	7647.50	479.17
M150_486-1	2018-09-22T12:17:00	38.65798	-27.01465	60	5520.00	12190.00	115.00	2127.50	57.50	0.00	575.00	0.00	115.00	57.50	287.50	115.00	0.00	172.50	0.00	57.50	172.50	230.00	747.50	0.00	632.50	287.50	23460.00	172.50
M150_486-1	2018-09-22T12:17:00	38.65798	-27.01465	75	7885.71	17797.62	164.29	1861.90	164.29	109.52	1040.48	54.76	383.33	109.52	219.05	54.76	0.00	0.00	0.00	492.86	766.67	109.52	657.14	0.00	821.43	383.33	33130.95	109.52
M150_486-1	2018-09-22T12:17:00	38.65798	-27.01465	100	7453.70	8901.85	127.78	2044.44	212.96	85.19	596.30	42.59	255.56	0.00	212.96	1362.96	0.00	0.00	0.00	298.15	298.15	42.59	596.30	0.00	681.48	212.96	23425.93	212.96
M150_486-1	2018-09-22T12:17:00	38.65798	-27.01465	125	2510.83	2127.50	76.67	594.17	421.67	19.17	690.00	0.00	95.83	19.17	38.33	3066.67	57.50	19.17	38.33	57.50	57.50	38.33	268.33	19.17	268.33	153.33	10637.50	38.33
M150_505-1	2018-09-22T18:59:00	38.61195	-26.98403	15	1935.28	4972.17	29.77	119.09	0.00	29.77	89.32	29.77	29.77	0.00	595.47	29.77	0.00	29.77	0.00	0.00	0.00	416.83	506.15	0.00	2173.46	327.51	11373.46	1101.62
M150_505-1	2018-09-22T18:59:00	38.61195	-26.98403	35	1560.71	4435.71	27.38	629.76	0.00	54.76	27.38	0.00	82.14	0.00	848.81	0.00	0.00	82.14	0.00	0.00	82.14	711.90	355.95	0.00	3504.76	355.95	12814.29	1286.90
M150_505-1	2018-09-22T18:59:00	38.61195	-26.98403	50	5002.50	11500.00	115.00	1437.50	0.00	115.00	345.00	0.00	460.00	115.00	575.00	172.50	0.00	115.00	0.00	115.00	632.50	402.50	690.00	0.00	1897.50	230.00	23977.50	632.50
M150_505-1	2018-09-22T18:59:00	38.61195	-26.98403	75	6839.47	10047.37	0.00	1331.58	60.53	0.00	484.21	121.05	484.21	0.00	242.11	3026.32	242.11	60.53	0.00	544.74	847.37	60.53	605.26	0.00	1271.05	363.16	26692.11	484.21
M150_505-1	2018-09-22T18:59:00	38.61195	-26.98403	100	2973.74	1997.98	23.23	650.51	441.41	23.23	859.60	0.00	92.93	69.70	116.16	4553.54	69.70	46.46	0.00	162.63	185.86	116.16	348.48	23.23	418.18	185.86	13381.82	116.16
M150_505-1	2018-09-22T18:59:00	38.61195	-26.98403	125	1293.75	664.84	0.00	125.78	323.44	0.00	610.94	17.97	89.84	17.97	35.94	3521.88	107.81	0.00	53.91	161.72	35.94	35.94	251.56	17.97	35.94	35.94	7654.69	17.97
M150_508-1	2018-09-22T21:53:00	38.54837	-26.94107	25	792.22	1047.78	0.00	0.00	0.00	76.67	0.00	0.00	25.56	0.00	766.67	0.00	0.00	25.56	0.00	0.00	0.00	357.78	332.22	0.00	2146.67	153.33	5750.00	920.00
M150_508-1	2018-09-22T21:53:00	38.54837	-26.94107	65	11378.95	8655.26	60.53	847.37	302.63	242.11	665.79	60.53	605.26	0.00	302.63	242.11	0.00	0.00	0.00	181.58	786.84	0.00	1573.68	0.00	786.84	363.16	27176.32	121.05
M150_508-1	2018-09-22T21:53:00	38.54837	-26.94107	75	14421.62	13240.54	372.97	1802.70	1429.73	62.16	2362.16	62.16	870.27	0.00	0.00	2051.35	0.00	62.16	62.16	683.78	932.43	186.49	994.59	0.00	372.97	559.46	40591.89	248.65
M150_508-1	2018-09-22T21:53:00	38.54837	-26.94107	85	6551.52	3380.30	174.24	1463.64	209.09	0.00	1393.94	34.85	243.94	34.85	69.70	2962.12	0.00	0.00	104.55	69.70	383.33	0.00	731.82	0.00	139.39	243.94	18295.45	174.24
M150_508-1	2018-09-22T21:53:00	38.54837	-26.94107	100	3494.81	2180.52	89.61	268.83	89.61	0.00	1284.42	0.00	59.74	29.87	29.87	5376.62	59.74	0.00	59.74	119.48	238.96	0.00	448.05	0.00	89.61	238.96	14397.40	89.61
M150_511-1	2018-09-23T09:32:00	38.70652	-27.38298	5	876.19	2190.48	0.00	187.76	0.00	0.00	31.29	0.00	0.00	31.29	688.44	0.00	0.00	0.00	0.00	0.00	0.00	219.05	156.46	0.00	1439.46	125.17	5945.58	782.31
M150_511-1	2018-09-23T09:32:00	38.70652	-27.38298	25	2878.36	8097.08	26.90	188.30	0.00	53.80	0.00	0.00	0.00	53.80	376.61	0.00	0.00	0.00	0.00	0.00	0.00	134.50	215.20	0.00	376.61	107.60	12508.77	430.41
M150_511-1	2018-09-23T09:32:00	38.70652	-27.38298	50	4969.64	12403.57	123.21	1314.29	0.00	0.00	41.07	0.00	41.07	0.00	123.21	41.07	0.00	0.00	0.00	0.00	0.00	82.14	205.36	0.00	205.36	205.36	19755.36	0.00
M150_511-1	2018-09-23T09:32:00	38.70652	-27.38298	60	9775.00	25156.25	143.75	1796.88	215.63	0.00	287.50	71.88	71.88	71.88	143.75	143.75	0.00	0.00	0.00	0.00	71.88	143.75	575.00	0.00	1006.25	718.75	40393.75	143.75
M150_511-1	2018-09-23T09:32:00	38.70652	-27.38298	70	9519.44	25555.56	191.67	1469.44	447.22	63.89	958.33	63.89	255.56	0.00	447.22	319.44	0.00	0.00	0.00	0.00	319.44	63.89	511.11	0.00	255.56	702.78	41144.44	63.89
M150_511-1	2018-09-23T09:32:00	38.70652	-27.38298	80	11161.76	19820.59	67.65	1758.82	270.59	67.65	676.47	0.00	270.59	0.00	270.59	135.29	0.00	0.00	0.00	202.94	608.82	67.65	541.18	0.00	405.88	338.24	36664.71	67.65
M150_511-1	2018-09-23T09:32:00	38.70652	-27.38298	100	3713.76	6921.10	0.00	274.31	105.50	0.00	168.81	0.00	0.00	0.00	42.20	548.62	0.00	0.00	0.00	84.40	63.30	84.40	63.30	0.00	21.10	147.71	12238.53	21.10
M150_511-1	2018-09-23T09:32:00	38.70652	-27.38298	125	2622.81	2098.25	0.00	544.74	40.35	0.00	423.68	20.18	80.70	0.00	0.00	1008.77	60.53	20.18	0.00	40.35	60.53	80.70	100.88	0.00	141.23	100.88	7464.91	40.35
M150_531-1	2018-09-23T20:58:00	38.70165	-27.43308	15	2555.56	3626.46	48.68	194.71	0.00	24.34	0.00	0.00	24.34	0.00	584.13	0.00	0.00	0.00	0.00	0.00	0.00	48.68	121.69	0.00	632.80	194.71	8056.08	924.87
M150_531-1	2018-09-23T20:58:00	38.70165	-27.43308	50	5614.71	10350.00	0.00	710.29	0.00	0.00	0.00	33.82	33.82	0.00	0.00	33.82	0.00	0.00	0.00	0.00	0.00	0.00	405.88	0.00	270.59	169.12	17622.06	0.00
M150_531-1	2018-09-23T20:58:00	38.70165	-27.43308	65	10350.00	40710.00	575.00	5520.00	115.00	0.00	1035.00	0.00	1380.00	0.00	345.00	0.00	0.00	0.00	0.00	345.00	2185.00	0.00	1380.00	0.00	460.00	460.00	65205.00	115.00
M150_531-1	2018-09-23T20:58:00	38.70165	-27.43308	75	11600.00	25000.00	400.00	4400.00	800.00	100.00	800.00	0.00	600.00	0.00	200.00	200.00	0.00	0.00	0.00	200.00	1600.00	0.00	2000.00	0.00	600.00	600.00	49100.00	100.00
M150_531-1	2018-09-23T20:58:00	38.70165	-27.43308	100	6770.42	4535.21	226.76	939.44	129.58	0.00	745.07	64.79	259.15	0.00	64.79	2364.79	0.00	32.39	32.39	259.15	129.58	32.39	583.10	0.00	97.18	129.58	17557.75	32.39
M150_531-1	2018-09-23T20:58:00	38.70165	-27.43308	125	3784.55	1547.27	188.18	460.00	83.64	0.00	648.18	20.91	20.91	0.00	41.82	3094.55	41.82	0.00	20.91	41.82	41.82	20.91	376.36	0.00	41.82	188.18	10747.27	41.82
M150_333-1	2018-09-15T06:33:00	37.04695	-25.05640	15	881.67	2223.33	38.33	38.33	0.00	76.67	38.33	76.67	0.00	0.00	881.67	38.33	0.00	38.33	0.00	38.33	38.33	651.67	345.00	0.00	2836.67	76.67	8318.33	1610.00
M150_333-1	2018-09-15T06:33:00	37.04695	-25.05640	40	1703.70	1618.52	0.00	85.19	0.00	0.00	113.58	0.00	28.40	56.79	567.90	312.35	0.00	0.00	0.00	28.40	56.79	511.11	312.35	0.00	1703.70	56.79	7155.56	482.72
M150_333-1	2018-09-15T06:33:00	37.04695	-25.05640	60	747.50	575.00	28.75	143.75	0.00	0.00	86.25	0.00	28.75	28.75	345.00	258.75	28.75	0.00	0.00	0.00	0.00	143.75	143.75	0.00	718.75	57.50	3363.75	833.75
M150_333-1	2018-09-15T06:33:00	37.04695	-25.05640	75	1385.23	888.64	0.00	104.55	0.00	0.00	182.95	0.00	130.68	0.00	339.77	627.27	0.00	0.00	0.00	52.27	130.68	287.50	365.91	0.00	1045.45	209.09	5854.55	522.73
M150_333-1	2018-09-15T06:33:00	37.04695	-25.05640	85	1514.63	2412.20	0.00	224.39	0.00	28.05	252.44	0.00	168.29	28.05	196.34	1065.85	28.05	0.00	28.05	224.39	140.24	84.15	336.59	0.00	869.51	84.15	7741.46	280.49
M150_333-1	2018-09-15T06:33:00	37.04695	-25.05640	100	1542.68	3057.32	28.05	280.49	0.00	112.20	420.73	0.00	196.34	0.00	140.24	1262.20	0.00	28.05	28.05	140.24	112.20	112.20	280.49	0.00	617.07	168.29	8639.02	168.29
M150_333-1	2018-09-15T06:33:00	37.04695	-25.05640	120	488.75	1868.75	0.00	172.50	28.75	0.00	287.50	0.00	28.75	0.00	143.75	2616.25	86.25	28.75	28.75	201.25	172.50	0.00	230.00	0.00	345.00	28.75	6813.75	115.00
M150_347-1	2018-09-15T18:46:00	37.08655	-25.00968	20	268.33	383.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	38.33	76.67	38.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	690.00	0.00	1533.33	230.00
M150_347-1	2018-09-15T18:46:00	37.08655	-25.00968	40	2044.44	13842.59	127.78	85.19	0.00	0.00	42.59	127.78	85.19	85.19	0.00	255.56	0.00	85.19	0.00	85.19	127.78	42.59	468.52	0.00	1788.89	127.78	19422.22	85.19
M150_347-1	2018-09-15T18:46:00	37.08655	-25.00968	50	3785.42	14375.00	47.92	958.33	0.00	0.00	0.00	47.92	95.83	47.92	0.00	718.75	0.00	0.00	0.00	0.00	143.75	0.00	479.17	0.00	1916.67	0.00	22616.67	0.00
M150_347-1	2018-09-15T18:46:00	37.08655	-25.00968	65	2392.00	13800.00	138.00	138.00	46.00	184.00	552.00	46.00	276.00	0.00	460.00	1150.00	46.00	0.00	0.00	506.00	322.00	276.00	460.00	0.00	1610.00	230.00	22632.00	782.00
M150_347-1	2018-09-15T18:46:00	37.08655	-25.00968	75	2214.81	11712.96	42.59	511.11	0.00	85.19	553.70	42.59	170.37	0.00	170.37	1618.52	0.00	0.00	0.00	638.89	170.37	85.19	468.52	0.00	1575.93	42.59	20103.70	596.30
M150_347-1	2018-09-15T18:46:00	37.08655	-25.00968	100	1009.76	1963.41	0.00	196.34	0.00	0.00	280.49	56.10	84.15	0.00	0.00	2664.63	56.10	0.00	0.00	392.68	84.15	0.00	420.73	28.05	252.44	112.20	7853.66	112.20
M150_347-1	2018-09-15T18:46:00	37.08655	-25.00968	125	660.64	1786.17	0.00	171.28	0.00	0.00	293.62	24.47	48.94	0.00	48.94	2544.68	73.40	0.00	0.00	195.74	24.47	0.00	220.21	24.47	195.74	146.81	6679.79	73.40
M150_352-1	2018-09-16T00:48:00	37.05768	-25.04473	20	1533.33	1303.33	38.33	0.00	0.00	38.33	0.00	38.33	0.00	0.00	996.67	38.33	0.00	0.00	0.00	0.00	0.00	728.33	460.00	0.00	3258.33	76.67	8548.33	1150.00
M150_352-1	2018-09-16T00:48:00	37.05768	-25.04473	40	1568.18	4286.36	78.41	78.41	26.14	26.14	418.18	0.00	287.50	26.14	261.36	575.00	0.00	26.14	0.00	339.77	287.50	130.68	418.18	0.00	3162.50	130.68	12231.82	653.41
M150_352-1	2018-09-16T00:48:00	37.05768	-25.04473	60	1889.29	2875.00	0.00	410.71	54.76	0.00	410.71	27.38	273.81	27.38	164.29	1122.62	27.38	27.38	0.00	246.43	191.67	54.76	328.57	27.38	1369.05	191.67	9857.14	410.71
M150_352-1	2018-09-16T00:48:00	37.05768	-25.04473	80	1926.25	3248.75	57.50	546.25	28.75	0.00	460.00	57.50	230.00	28.75	230.00	1552.50	0.00	0.00	0.00	373.75	172.50	28.75	460.00	28.75	661.25	172.50	10350.00	373.75
M150_352-1	2018-09-16T00:48:00	37.05768	-25.04473	100	950.00	2625.00	25.00	200.00	25.00	0.00	350.00	25.00	100.00	0.00	25.00	1425.00	50.00	0.00	0.00	300.00	0.00	25.00	200.00	0.00	250.00	75.00	6675.00	100.00
M150_393-1	2018-09-17T20:57:00	36.92337	-25.08298	10	1150.00	2951.67	0.00	76.67	0.00	115.00	0.00	0.00	0.00	115.00	920.00	38.33	0.00	38.33	0.00	0.00	0.00	268.33	153.33	0.00	2300.00	0.00	8126.67	1418.33
M150_393-1	2018-09-17T20:57:00	36.92337	-25.08298	35	1495.00	4743.75	28.75	28.75	0.00	143.75	57.50	0.00	86.25	57.50	833.75	86.25	0.00	0.00	0.00	57.50	86.25	690.00	517.50	0.00	2846.25	28.75	11816.25	1150.00
M150_393-1	2018-09-17T20:57:00	36.92337	-25.08298	55	2683.33	23383.33	0.00	690.00	0.00	536.67	383.33	0.00	76.67	76.67	1073.33	306.67	0.00	0.00	76.67	76.67	460.00	613.33	1226.67	0.00	2683.33	153.33	34576.67	460.00
M150_393-1	2018-09-17T20:57:00	36.92337	-25.08298	65	3273.08	6693.59	88.46	648.72	29.49	117.95	619.23	88.46	235.90	29.49	560.26	1267.95	58.97	29.49	0.00	88.46	412.82	117.95	648.72	0.00	1503.85	206.41	16719.23	442.31
M150_393-1	2018-09-17T20:57:00	36.92337	-25.08298	75	1811.25	5232.50	0.00	373.75	0.00	28.75	287.50	0.00	201.25	0.00	115.00	2558.75	115.00	0.00	0.00	258.75	258.75	57.50	546.25	0.00	230.00	201.25	12391.25	230.00
M150_393-1	2018-09-17T20:57:00	36.92337	-25.08298	100	488.75	862.50	0.00	115.00	0.00	0.00	230.00	28.75	0.00	28.75	0.00	690.00	57.50	0.00	0.00	86.25	57.50	0.00	143.75	0.00	57.50	86.25	2932.50	28.75
M150_423-1	2018-09-18T18:58:00	36.89892	-25.11977	20	690.00	1571.67	0.00	38.33	0.00	153.33	0.00	0.00	38.33	38.33	920.00	38.33	0.00	76.67	0.00	0.00	0.00	805.00	383.33	0.00	3373.33	0.00	8126.67	1763.33
M150_423-1	2018-09-18T18:58:00	36.89892	-25.11977	50	3373.33	23000.00	76.67	76.67	0.00	383.33	0.00	0.00	230.00	0.00	1610.00	0.00	0.00	76.67	0.00	153.33	1456.67	1226.67	1686.67	0.00	4753.33	76.67	38256.67	2683.33
